Region,Fecha,Suma de Casos Acumulados,Suma de Casos Diarios,Suma de Muertes,Suma de Casos Activos,Suma de Recuperados,Suma de Recuperados Diarios,Suma de Fallecidos Diarios,FechaNumber,Fecha Final
Los Ríos,10-ago,963,13,13,81,871,8.0,0.0,10-08-2020,2020-08-10 00:00:00.000
Los Ríos,11-ago,976,13,13,87,878,7.0,0.0,11-08-2020,2020-08-11 00:00:00.000
Los Ríos,12-ago,982,6,13,88,883,5.0,0.0,12-08-2020,2020-08-12 00:00:00.000
Los Ríos,13-ago,991,9,13,93,886,3.0,0.0,13-08-2020,2020-08-13 00:00:00.000
Los Ríos,14-ago,997,6,13,93,893,7.0,0.0,14-08-2020,2020-08-14 00:00:00.000
Los Ríos,15-ago,1000,3,13,90,899,6.0,0.0,15-08-2020,2020-08-15 00:00:00.000
Los Ríos,16-ago,1006,6,13,95,900,1.0,0.0,16-08-2020,2020-08-16 00:00:00.000
Los Ríos,17-ago,1008,2,13,91,906,6.0,0.0,17-08-2020,2020-08-17 00:00:00.000
Los Ríos,18-ago,1010,2,13,87,914,8.0,0.0,18-08-2020,2020-08-18 00:00:00.000
Los Ríos,19-ago,1012,2,13,85,918,4.0,0.0,19-08-2020,2020-08-19 00:00:00.000
Los Ríos,20-ago,1016,4,13,83,923,5.0,0.0,20-08-2020,2020-08-20 00:00:00.000
Los Ríos,21-ago,1024,8,13,86,928,5.0,0.0,21-08-2020,2020-08-21 00:00:00.000
Los Ríos,22-ago,1034,10,13,92,932,4.0,0.0,22-08-2020,2020-08-22 00:00:00.000
Los Ríos,23-ago,1051,17,13,95,946,14.0,0.0,23-08-2020,2020-08-23 00:00:00.000
Los Ríos,24-ago,1056,5,13,96,950,4.0,0.0,24-08-2020,2020-08-24 00:00:00.000
Los Ríos,25-ago,1060,4,13,88,963,13.0,0.0,25-08-2020,2020-08-25 00:00:00.000
Los Ríos,26-ago,1063,3,13,78,976,13.0,0.0,26-08-2020,2020-08-26 00:00:00.000
Los Ríos,27-ago,1074,11,13,83,982,6.0,0.0,27-08-2020,2020-08-27 00:00:00.000
Magallanes,3-mar,0,0,0,0,0,0.0,0.0,3-03-2020,2020-03-03 00:00:00.000
Magallanes,4-mar,0,0,0,0,0,0.0,0.0,4-03-2020,2020-03-04 00:00:00.000
Magallanes,5-mar,0,0,0,0,0,0.0,0.0,5-03-2020,2020-03-05 00:00:00.000
Magallanes,6-mar,0,0,0,0,0,0.0,0.0,6-03-2020,2020-03-06 00:00:00.000
Magallanes,7-mar,0,0,0,0,0,0.0,0.0,7-03-2020,2020-03-07 00:00:00.000
Magallanes,8-mar,0,0,0,0,0,0.0,0.0,8-03-2020,2020-03-08 00:00:00.000
Magallanes,9-mar,0,0,0,0,0,0.0,0.0,9-03-2020,2020-03-09 00:00:00.000
Magallanes,10-mar,0,0,0,0,0,0.0,0.0,10-03-2020,2020-03-10 00:00:00.000
Magallanes,11-mar,0,0,0,0,0,0.0,0.0,11-03-2020,2020-03-11 00:00:00.000
Magallanes,12-mar,0,0,0,0,0,0.0,0.0,12-03-2020,2020-03-12 00:00:00.000
Magallanes,13-mar,0,0,0,0,0,0.0,0.0,13-03-2020,2020-03-13 00:00:00.000
Magallanes,14-mar,0,0,0,0,0,0.0,0.0,14-03-2020,2020-03-14 00:00:00.000
Magallanes,15-mar,0,0,0,0,0,0.0,0.0,15-03-2020,2020-03-15 00:00:00.000
Magallanes,16-mar,0,0,0,0,0,0.0,0.0,16-03-2020,2020-03-16 00:00:00.000
Magallanes,17-mar,1,1,0,1,0,0.0,0.0,17-03-2020,2020-03-17 00:00:00.000
Magallanes,18-mar,2,1,0,2,0,0.0,0.0,18-03-2020,2020-03-18 00:00:00.000
Magallanes,19-mar,2,0,0,2,0,0.0,0.0,19-03-2020,2020-03-19 00:00:00.000
Magallanes,20-mar,4,2,0,4,0,0.0,0.0,20-03-2020,2020-03-20 00:00:00.000
Magallanes,21-mar,5,1,0,5,0,0.0,0.0,21-03-2020,2020-03-21 00:00:00.000
Magallanes,22-mar,6,1,0,6,0,0.0,0.0,22-03-2020,2020-03-22 00:00:00.000
Magallanes,23-mar,7,1,0,7,0,0.0,0.0,23-03-2020,2020-03-23 00:00:00.000
Magallanes,24-mar,10,3,0,10,0,0.0,0.0,24-03-2020,2020-03-24 00:00:00.000
Magallanes,25-mar,15,5,0,15,0,0.0,0.0,25-03-2020,2020-03-25 00:00:00.000
Magallanes,26-mar,23,8,0,23,0,0.0,0.0,26-03-2020,2020-03-26 00:00:00.000
Magallanes,27-mar,25,2,0,25,0,0.0,0.0,27-03-2020,2020-03-27 00:00:00.000
Magallanes,28-mar,34,9,0,34,0,0.0,0.0,28-03-2020,2020-03-28 00:00:00.000
Magallanes,29-mar,40,6,0,40,0,0.0,0.0,29-03-2020,2020-03-29 00:00:00.000
Magallanes,30-mar,45,5,0,45,0,0.0,0.0,30-03-2020,2020-03-30 00:00:00.000
Magallanes,31-mar,65,20,0,65,0,0.0,0.0,31-03-2020,2020-03-31 00:00:00.000
Magallanes,1-abr,99,34,0,98,1,1.0,0.0,1-04-2020,2020-04-01 00:00:00.000
Magallanes,2-abr,114,15,0,112,2,1.0,0.0,2-04-2020,2020-04-02 00:00:00.000
Magallanes,3-abr,156,42,1,153,2,0.0,1.0,3-04-2020,2020-04-03 00:00:00.000
Magallanes,4-abr,172,16,2,166,4,2.0,1.0,4-04-2020,2020-04-04 00:00:00.000
Magallanes,5-abr,190,18,2,183,5,1.0,0.0,5-04-2020,2020-04-05 00:00:00.000
Magallanes,6-abr,221,31,2,213,6,1.0,0.0,6-04-2020,2020-04-06 00:00:00.000
Magallanes,7-abr,240,19,2,231,7,1.0,0.0,7-04-2020,2020-04-07 00:00:00.000
Magallanes,8-abr,266,26,3,253,10,3.0,1.0,8-04-2020,2020-04-08 00:00:00.000
Magallanes,9-abr,286,20,3,268,15,5.0,0.0,9-04-2020,2020-04-09 00:00:00.000
Magallanes,10-abr,331,45,3,305,23,8.0,0.0,10-04-2020,2020-04-10 00:00:00.000
Magallanes,11-abr,376,45,3,348,25,2.0,0.0,11-04-2020,2020-04-11 00:00:00.000
Magallanes,12-abr,395,19,3,358,34,9.0,0.0,12-04-2020,2020-04-12 00:00:00.000
Magallanes,13-abr,414,19,4,370,40,6.0,1.0,13-04-2020,2020-04-13 00:00:00.000
Magallanes,14-abr,428,14,5,378,45,5.0,1.0,14-04-2020,2020-04-14 00:00:00.000
Magallanes,15-abr,443,15,5,373,65,20.0,0.0,15-04-2020,2020-04-15 00:00:00.000
Magallanes,16-abr,466,23,5,362,99,34.0,0.0,16-04-2020,2020-04-16 00:00:00.000
Magallanes,17-abr,507,41,5,388,114,15.0,0.0,17-04-2020,2020-04-17 00:00:00.000
Magallanes,18-abr,521,14,5,360,156,42.0,0.0,18-04-2020,2020-04-18 00:00:00.000
Magallanes,19-abr,543,22,5,366,172,16.0,0.0,19-04-2020,2020-04-19 00:00:00.000
Magallanes,20-abr,556,13,5,361,190,18.0,0.0,20-04-2020,2020-04-20 00:00:00.000
Magallanes,21-abr,583,27,6,356,221,31.0,1.0,21-04-2020,2020-04-21 00:00:00.000
Magallanes,22-abr,595,12,6,349,240,19.0,0.0,22-04-2020,2020-04-22 00:00:00.000
Magallanes,23-abr,605,10,6,333,266,26.0,0.0,23-04-2020,2020-04-23 00:00:00.000
Magallanes,24-abr,614,9,7,321,286,20.0,1.0,24-04-2020,2020-04-24 00:00:00.000
Magallanes,25-abr,643,29,7,305,331,45.0,0.0,25-04-2020,2020-04-25 00:00:00.000
Magallanes,26-abr,656,13,8,272,376,45.0,1.0,26-04-2020,2020-04-26 00:00:00.000
Magallanes,27-abr,659,3,9,255,395,19.0,1.0,27-04-2020,2020-04-27 00:00:00.000
Magallanes,28-abr,681,22,9,258,414,19.0,0.0,28-04-2020,2020-04-28 00:00:00.000
Magallanes,29-abr,702,21,10,264,428,14.0,1.0,29-04-2020,2020-04-29 00:00:00.000
Magallanes,30-abr,713,11,10,260,443,15.0,0.0,30-04-2020,2020-04-30 00:00:00.000
Magallanes,1-may,714,1,10,238,466,23.0,0.0,1-05-2020,2020-05-01 00:00:00.000
Magallanes,2-may,740,26,10,223,507,41.0,0.0,2-05-2020,2020-05-02 00:00:00.000
Magallanes,3-may,765,25,10,234,521,14.0,0.0,3-05-2020,2020-05-03 00:00:00.000
Magallanes,4-may,783,18,10,230,543,22.0,0.0,4-05-2020,2020-05-04 00:00:00.000
Magallanes,5-may,797,14,10,231,556,13.0,0.0,5-05-2020,2020-05-05 00:00:00.000
Magallanes,6-may,806,9,10,213,583,27.0,0.0,6-05-2020,2020-05-06 00:00:00.000
Magallanes,7-may,824,18,10,219,595,12.0,0.0,7-05-2020,2020-05-07 00:00:00.000
Magallanes,8-may,855,31,10,240,605,10.0,0.0,8-05-2020,2020-05-08 00:00:00.000
Magallanes,9-may,869,14,10,245,614,9.0,0.0,9-05-2020,2020-05-09 00:00:00.000
Magallanes,10-may,881,12,11,227,643,29.0,1.0,10-05-2020,2020-05-10 00:00:00.000
Magallanes,11-may,889,8,11,222,656,13.0,0.0,11-05-2020,2020-05-11 00:00:00.000
Magallanes,12-may,898,9,11,228,659,3.0,0.0,12-05-2020,2020-05-12 00:00:00.000
Magallanes,13-may,909,11,12,216,681,22.0,1.0,13-05-2020,2020-05-13 00:00:00.000
Magallanes,14-may,923,14,12,209,702,21.0,0.0,14-05-2020,2020-05-14 00:00:00.000
Magallanes,15-may,925,2,19,193,713,11.0,7.0,15-05-2020,2020-05-15 00:00:00.000
Magallanes,16-may,940,15,19,207,714,1.0,0.0,16-05-2020,2020-05-16 00:00:00.000
Magallanes,17-may,949,9,20,189,740,26.0,1.0,17-05-2020,2020-05-17 00:00:00.000
Magallanes,18-may,959,10,20,174,765,25.0,0.0,18-05-2020,2020-05-18 00:00:00.000
Magallanes,19-may,960,1,21,156,783,18.0,1.0,19-05-2020,2020-05-19 00:00:00.000
Magallanes,20-may,965,5,21,147,797,14.0,0.0,20-05-2020,2020-05-20 00:00:00.000
Magallanes,21-may,975,10,21,148,806,9.0,0.0,21-05-2020,2020-05-21 00:00:00.000
Magallanes,22-may,980,5,21,135,824,18.0,0.0,22-05-2020,2020-05-22 00:00:00.000
Magallanes,23-may,985,5,21,109,855,31.0,0.0,23-05-2020,2020-05-23 00:00:00.000
Magallanes,24-may,998,13,21,108,869,14.0,0.0,24-05-2020,2020-05-24 00:00:00.000
Magallanes,25-may,1004,6,21,102,881,12.0,0.0,25-05-2020,2020-05-25 00:00:00.000
Magallanes,26-may,1019,15,21,109,889,8.0,0.0,26-05-2020,2020-05-26 00:00:00.000
Magallanes,27-may,1025,6,21,106,898,9.0,0.0,27-05-2020,2020-05-27 00:00:00.000
Magallanes,28-may,1028,3,21,98,909,11.0,0.0,28-05-2020,2020-05-28 00:00:00.000
Magallanes,29-may,1035,7,22,90,923,14.0,1.0,29-05-2020,2020-05-29 00:00:00.000
Magallanes,30-may,1042,7,22,95,925,2.0,0.0,30-05-2020,2020-05-30 00:00:00.000
Magallanes,31-may,1044,2,22,82,940,15.0,0.0,31-05-2020,2020-05-31 00:00:00.000
Magallanes,1-jun,1045,1,22,74,949,9.0,0.0,1-06-2020,2020-06-01 00:00:00.000
Magallanes,2-jun,1048,3,22,67,959,10.0,0.0,2-06-2020,2020-06-02 00:00:00.000
Magallanes,3-jun,1051,3,22,69,960,1.0,0.0,3-06-2020,2020-06-03 00:00:00.000
Magallanes,4-jun,1057,6,22,70,965,5.0,0.0,4-06-2020,2020-06-04 00:00:00.000
Magallanes,5-jun,1060,3,22,63,975,10.0,0.0,5-06-2020,2020-06-05 00:00:00.000
Magallanes,6-jun,1069,9,22,67,980,5.0,0.0,6-06-2020,2020-06-06 00:00:00.000
Magallanes,7-jun,1070,1,22,63,985,5.0,0.0,7-06-2020,2020-06-07 00:00:00.000
Magallanes,8-jun,1076,6,23,55,998,13.0,1.0,8-06-2020,2020-06-08 00:00:00.000
Magallanes,9-jun,1076,0,23,49,1004,6.0,0.0,9-06-2020,2020-06-09 00:00:00.000
Magallanes,10-jun,1151,75,24,108,1019,15.0,1.0,10-06-2020,2020-06-10 00:00:00.000
Magallanes,11-jun,1164,13,24,115,1025,6.0,0.0,11-06-2020,2020-06-11 00:00:00.000
Magallanes,12-jun,1169,5,24,117,1028,3.0,0.0,12-06-2020,2020-06-12 00:00:00.000
Magallanes,13-jun,1185,16,24,126,1035,7.0,0.0,13-06-2020,2020-06-13 00:00:00.000
Magallanes,14-jun,1215,30,24,149,1042,7.0,0.0,14-06-2020,2020-06-14 00:00:00.000
Magallanes,15-jun,1247,32,24,179,1044,2.0,0.0,15-06-2020,2020-06-15 00:00:00.000
Magallanes,16-jun,1272,25,24,203,1045,1.0,0.0,16-06-2020,2020-06-16 00:00:00.000
Magallanes,17-jun,1272,0,24,200,1048,3.0,0.0,17-06-2020,2020-06-17 00:00:00.000
Magallanes,18-jun,1281,9,24,206,1051,3.0,0.0,18-06-2020,2020-06-18 00:00:00.000
Magallanes,19-jun,1290,9,24,209,1057,6.0,0.0,19-06-2020,2020-06-19 00:00:00.000
Magallanes,20-jun,1303,13,24,219,1060,3.0,0.0,20-06-2020,2020-06-20 00:00:00.000
Magallanes,21-jun,1323,20,24,230,1069,9.0,0.0,21-06-2020,2020-06-21 00:00:00.000
Magallanes,22-jun,1340,17,24,246,1070,1.0,0.0,22-06-2020,2020-06-22 00:00:00.000
Magallanes,23-jun,1351,11,24,251,1076,6.0,0.0,23-06-2020,2020-06-23 00:00:00.000
Magallanes,24-jun,1351,0,24,251,1076,0.0,0.0,24-06-2020,2020-06-24 00:00:00.000
Magallanes,25-jun,1373,22,24,198,1151,75.0,0.0,25-06-2020,2020-06-25 00:00:00.000
Magallanes,26-jun,1385,12,24,197,1164,13.0,0.0,26-06-2020,2020-06-26 00:00:00.000
Magallanes,27-jun,1411,26,24,218,1169,5.0,0.0,27-06-2020,2020-06-27 00:00:00.000
Magallanes,28-jun,1423,12,24,214,1185,16.0,0.0,28-06-2020,2020-06-28 00:00:00.000
Magallanes,29-jun,1428,5,24,189,1215,30.0,0.0,29-06-2020,2020-06-29 00:00:00.000
Magallanes,30-jun,1440,12,24,169,1247,32.0,0.0,30-06-2020,2020-06-30 00:00:00.000
Magallanes,1-jul,1449,9,24,153,1272,25.0,0.0,1-07-2020,2020-07-01 00:00:00.000
Magallanes,2-jul,1453,4,24,157,1272,0.0,0.0,2-07-2020,2020-07-02 00:00:00.000
Magallanes,3-jul,1464,11,24,159,1281,9.0,0.0,3-07-2020,2020-07-03 00:00:00.000
Magallanes,4-jul,1467,3,24,153,1290,9.0,0.0,4-07-2020,2020-07-04 00:00:00.000
Magallanes,5-jul,1474,7,24,147,1303,13.0,0.0,5-07-2020,2020-07-05 00:00:00.000
Magallanes,6-jul,1489,15,24,142,1323,20.0,0.0,6-07-2020,2020-07-06 00:00:00.000
Magallanes,7-jul,1492,3,24,128,1340,17.0,0.0,7-07-2020,2020-07-07 00:00:00.000
Magallanes,8-jul,1495,3,26,118,1351,11.0,2.0,8-07-2020,2020-07-08 00:00:00.000
Magallanes,9-jul,1508,13,26,131,1351,0.0,0.0,9-07-2020,2020-07-09 00:00:00.000
Magallanes,10-jul,1521,13,26,122,1373,22.0,0.0,10-07-2020,2020-07-10 00:00:00.000
Magallanes,11-jul,1533,12,26,122,1385,12.0,0.0,11-07-2020,2020-07-11 00:00:00.000
Magallanes,12-jul,1543,10,26,106,1411,26.0,0.0,12-07-2020,2020-07-12 00:00:00.000
Magallanes,13-jul,1551,8,26,102,1423,12.0,0.0,13-07-2020,2020-07-13 00:00:00.000
Magallanes,14-jul,1566,15,26,112,1428,5.0,0.0,14-07-2020,2020-07-14 00:00:00.000
Magallanes,15-jul,1575,9,27,108,1440,12.0,1.0,15-07-2020,2020-07-15 00:00:00.000
Magallanes,16-jul,1575,0,27,99,1449,9.0,0.0,16-07-2020,2020-07-16 00:00:00.000
Magallanes,17-jul,1578,3,28,97,1453,4.0,1.0,17-07-2020,2020-07-17 00:00:00.000
Magallanes,18-jul,1586,8,28,94,1464,11.0,0.0,18-07-2020,2020-07-18 00:00:00.000
Magallanes,19-jul,1592,6,28,97,1467,3.0,0.0,19-07-2020,2020-07-19 00:00:00.000
Magallanes,20-jul,1595,3,28,93,1474,7.0,0.0,20-07-2020,2020-07-20 00:00:00.000
Magallanes,21-jul,1598,3,28,81,1489,15.0,0.0,21-07-2020,2020-07-21 00:00:00.000
Magallanes,22-jul,1606,8,28,86,1492,3.0,0.0,22-07-2020,2020-07-22 00:00:00.000
Magallanes,23-jul,1613,7,28,90,1495,3.0,0.0,23-07-2020,2020-07-23 00:00:00.000
Magallanes,24-jul,1617,4,28,81,1508,13.0,0.0,24-07-2020,2020-07-24 00:00:00.000
Magallanes,25-jul,1620,3,28,71,1521,13.0,0.0,25-07-2020,2020-07-25 00:00:00.000
Magallanes,26-jul,1629,9,28,68,1533,12.0,0.0,26-07-2020,2020-07-26 00:00:00.000
Magallanes,27-jul,1643,14,28,72,1543,10.0,0.0,27-07-2020,2020-07-27 00:00:00.000
Magallanes,28-jul,1669,26,28,90,1551,8.0,0.0,28-07-2020,2020-07-28 00:00:00.000
Magallanes,29-jul,1673,4,28,79,1566,15.0,0.0,29-07-2020,2020-07-29 00:00:00.000
Magallanes,30-jul,1729,56,28,126,1575,9.0,0.0,30-07-2020,2020-07-30 00:00:00.000
Magallanes,31-jul,1748,19,28,145,1575,0.0,0.0,31-07-2020,2020-07-31 00:00:00.000
Magallanes,1-ago,1768,20,28,162,1578,3.0,0.0,1-08-2020,2020-08-01 00:00:00.000
Magallanes,2-ago,1792,24,28,178,1586,8.0,0.0,2-08-2020,2020-08-02 00:00:00.000
Magallanes,3-ago,1815,23,29,194,1592,6.0,1.0,3-08-2020,2020-08-03 00:00:00.000
Magallanes,4-ago,1851,36,29,227,1595,3.0,0.0,4-08-2020,2020-08-04 00:00:00.000
Magallanes,5-ago,1878,27,29,251,1598,3.0,0.0,5-08-2020,2020-08-05 00:00:00.000
Magallanes,6-ago,1921,43,30,285,1606,8.0,1.0,6-08-2020,2020-08-06 00:00:00.000
Magallanes,7-ago,1929,8,30,286,1613,7.0,0.0,7-08-2020,2020-08-07 00:00:00.000
Magallanes,8-ago,1978,49,30,331,1617,4.0,0.0,8-08-2020,2020-08-08 00:00:00.000
Magallanes,9-ago,2005,27,30,355,1620,3.0,0.0,9-08-2020,2020-08-09 00:00:00.000
Magallanes,10-ago,2060,55,30,401,1629,9.0,0.0,10-08-2020,2020-08-10 00:00:00.000
Magallanes,11-ago,2096,36,30,423,1643,14.0,0.0,11-08-2020,2020-08-11 00:00:00.000
Magallanes,12-ago,2115,19,30,416,1669,26.0,0.0,12-08-2020,2020-08-12 00:00:00.000
Magallanes,13-ago,2133,18,30,430,1673,4.0,0.0,13-08-2020,2020-08-13 00:00:00.000
Magallanes,14-ago,2183,50,30,424,1729,56.0,0.0,14-08-2020,2020-08-14 00:00:00.000
Magallanes,15-ago,2237,54,30,459,1748,19.0,0.0,15-08-2020,2020-08-15 00:00:00.000
Magallanes,16-ago,2304,67,30,506,1768,20.0,0.0,16-08-2020,2020-08-16 00:00:00.000
Magallanes,17-ago,2326,22,30,504,1792,24.0,0.0,17-08-2020,2020-08-17 00:00:00.000
Magallanes,18-ago,2394,68,30,549,1815,23.0,0.0,18-08-2020,2020-08-18 00:00:00.000
Magallanes,19-ago,2430,36,30,549,1851,36.0,0.0,19-08-2020,2020-08-19 00:00:00.000
Magallanes,20-ago,2495,65,32,585,1878,27.0,2.0,20-08-2020,2020-08-20 00:00:00.000
Magallanes,21-ago,2587,92,32,634,1921,43.0,0.0,21-08-2020,2020-08-21 00:00:00.000
Magallanes,22-ago,2667,80,32,706,1929,8.0,0.0,22-08-2020,2020-08-22 00:00:00.000
Magallanes,23-ago,2782,115,32,772,1978,49.0,0.0,23-08-2020,2020-08-23 00:00:00.000
Magallanes,24-ago,2902,120,34,865,2005,27.0,2.0,24-08-2020,2020-08-24 00:00:00.000
Magallanes,25-ago,2997,95,34,905,2060,55.0,0.0,25-08-2020,2020-08-25 00:00:00.000
Magallanes,26-ago,3056,59,34,928,2096,36.0,0.0,26-08-2020,2020-08-26 00:00:00.000
Magallanes,27-ago,3203,147,35,1053,2115,19.0,1.0,27-08-2020,2020-08-27 00:00:00.000
Maule,3-mar,2,2,0,2,0,0.0,0.0,3-03-2020,2020-03-03 00:00:00.000
Maule,4-mar,2,0,0,2,0,0.0,0.0,4-03-2020,2020-03-04 00:00:00.000
Maule,5-mar,2,0,0,2,0,0.0,0.0,5-03-2020,2020-03-05 00:00:00.000
Maule,6-mar,2,0,0,2,0,0.0,0.0,6-03-2020,2020-03-06 00:00:00.000
Maule,7-mar,2,0,0,2,0,0.0,0.0,7-03-2020,2020-03-07 00:00:00.000
Maule,8-mar,3,1,0,3,0,0.0,0.0,8-03-2020,2020-03-08 00:00:00.000
Maule,9-mar,4,1,0,4,0,0.0,0.0,9-03-2020,2020-03-09 00:00:00.000
Maule,10-mar,5,1,0,5,0,0.0,0.0,10-03-2020,2020-03-10 00:00:00.000
Maule,11-mar,7,2,0,7,0,0.0,0.0,11-03-2020,2020-03-11 00:00:00.000
Maule,12-mar,7,0,0,7,0,0.0,0.0,12-03-2020,2020-03-12 00:00:00.000
Maule,13-mar,8,1,0,8,0,0.0,0.0,13-03-2020,2020-03-13 00:00:00.000
Maule,14-mar,9,1,0,9,0,0.0,0.0,14-03-2020,2020-03-14 00:00:00.000
Maule,15-mar,9,0,0,9,0,0.0,0.0,15-03-2020,2020-03-15 00:00:00.000
Maule,16-mar,9,0,0,9,0,0.0,0.0,16-03-2020,2020-03-16 00:00:00.000
Maule,17-mar,9,0,0,9,0,0.0,0.0,17-03-2020,2020-03-17 00:00:00.000
Maule,18-mar,11,2,0,9,2,2.0,0.0,18-03-2020,2020-03-18 00:00:00.000
Maule,19-mar,14,3,0,12,2,0.0,0.0,19-03-2020,2020-03-19 00:00:00.000
Maule,20-mar,14,0,0,12,2,0.0,0.0,20-03-2020,2020-03-20 00:00:00.000
Maule,21-mar,15,1,0,13,2,0.0,0.0,21-03-2020,2020-03-21 00:00:00.000
Maule,22-mar,25,10,0,23,2,0.0,0.0,22-03-2020,2020-03-22 00:00:00.000
Maule,23-mar,28,3,0,25,3,1.0,0.0,23-03-2020,2020-03-23 00:00:00.000
Maule,24-mar,28,0,0,24,4,1.0,0.0,24-03-2020,2020-03-24 00:00:00.000
Maule,25-mar,29,1,0,24,5,1.0,0.0,25-03-2020,2020-03-25 00:00:00.000
Maule,26-mar,30,1,0,23,7,2.0,0.0,26-03-2020,2020-03-26 00:00:00.000
Maule,27-mar,33,3,0,26,7,0.0,0.0,27-03-2020,2020-03-27 00:00:00.000
Maule,28-mar,39,6,0,31,8,1.0,0.0,28-03-2020,2020-03-28 00:00:00.000
Maule,29-mar,44,5,0,35,9,1.0,0.0,29-03-2020,2020-03-29 00:00:00.000
Maule,30-mar,56,12,1,46,9,0.0,1.0,30-03-2020,2020-03-30 00:00:00.000
Maule,31-mar,64,8,1,54,9,0.0,0.0,31-03-2020,2020-03-31 00:00:00.000
Maule,1-abr,72,8,1,62,9,0.0,0.0,1-04-2020,2020-04-01 00:00:00.000
Maule,2-abr,84,12,1,72,11,2.0,0.0,2-04-2020,2020-04-02 00:00:00.000
Maule,3-abr,91,7,1,76,14,3.0,0.0,3-04-2020,2020-04-03 00:00:00.000
Maule,4-abr,99,8,1,84,14,0.0,0.0,4-04-2020,2020-04-04 00:00:00.000
Maule,5-abr,105,6,1,89,15,1.0,0.0,5-04-2020,2020-04-05 00:00:00.000
Maule,6-abr,110,5,1,84,25,10.0,0.0,6-04-2020,2020-04-06 00:00:00.000
Maule,7-abr,110,0,2,80,28,3.0,1.0,7-04-2020,2020-04-07 00:00:00.000
Maule,8-abr,122,12,2,92,28,0.0,0.0,8-04-2020,2020-04-08 00:00:00.000
Maule,9-abr,130,8,2,99,29,1.0,0.0,9-04-2020,2020-04-09 00:00:00.000
Maule,10-abr,133,3,2,101,30,1.0,0.0,10-04-2020,2020-04-10 00:00:00.000
Maule,11-abr,136,3,3,100,33,3.0,1.0,11-04-2020,2020-04-11 00:00:00.000
Maule,12-abr,140,4,3,98,39,6.0,0.0,12-04-2020,2020-04-12 00:00:00.000
Maule,13-abr,143,3,3,96,44,5.0,0.0,13-04-2020,2020-04-13 00:00:00.000
Maule,14-abr,144,1,4,84,56,12.0,1.0,14-04-2020,2020-04-14 00:00:00.000
Maule,15-abr,153,9,4,85,64,8.0,0.0,15-04-2020,2020-04-15 00:00:00.000
Maule,16-abr,168,15,4,93,72,8.0,0.0,16-04-2020,2020-04-16 00:00:00.000
Maule,17-abr,221,53,7,130,84,12.0,3.0,17-04-2020,2020-04-17 00:00:00.000
Maule,18-abr,274,53,8,175,91,7.0,1.0,18-04-2020,2020-04-18 00:00:00.000
Maule,19-abr,301,27,8,194,99,8.0,0.0,19-04-2020,2020-04-19 00:00:00.000
Maule,20-abr,309,8,9,195,105,6.0,1.0,20-04-2020,2020-04-20 00:00:00.000
Maule,21-abr,323,14,9,204,110,5.0,0.0,21-04-2020,2020-04-21 00:00:00.000
Maule,22-abr,335,12,9,216,110,0.0,0.0,22-04-2020,2020-04-22 00:00:00.000
Maule,23-abr,343,8,9,212,122,12.0,0.0,23-04-2020,2020-04-23 00:00:00.000
Maule,24-abr,359,16,9,220,130,8.0,0.0,24-04-2020,2020-04-24 00:00:00.000
Maule,25-abr,360,1,9,218,133,3.0,0.0,25-04-2020,2020-04-25 00:00:00.000
Maule,26-abr,364,4,10,218,136,3.0,1.0,26-04-2020,2020-04-26 00:00:00.000
Maule,27-abr,375,11,11,224,140,4.0,1.0,27-04-2020,2020-04-27 00:00:00.000
Maule,28-abr,396,21,11,242,143,3.0,0.0,28-04-2020,2020-04-28 00:00:00.000
Maule,29-abr,404,8,12,248,144,1.0,1.0,29-04-2020,2020-04-29 00:00:00.000
Maule,30-abr,405,1,12,240,153,9.0,0.0,30-04-2020,2020-04-30 00:00:00.000
Maule,1-may,406,1,12,226,168,15.0,0.0,1-05-2020,2020-05-01 00:00:00.000
Maule,2-may,408,2,12,175,221,53.0,0.0,2-05-2020,2020-05-02 00:00:00.000
Maule,3-may,409,1,12,123,274,53.0,0.0,3-05-2020,2020-05-03 00:00:00.000
Maule,4-may,411,2,12,98,301,27.0,0.0,4-05-2020,2020-05-04 00:00:00.000
Maule,5-may,420,9,12,99,309,8.0,0.0,5-05-2020,2020-05-05 00:00:00.000
Maule,6-may,420,0,12,86,323,14.0,0.0,6-05-2020,2020-05-06 00:00:00.000
Maule,7-may,426,6,12,81,335,12.0,0.0,7-05-2020,2020-05-07 00:00:00.000
Maule,8-may,437,11,14,82,343,8.0,2.0,8-05-2020,2020-05-08 00:00:00.000
Maule,9-may,444,7,19,68,359,16.0,5.0,9-05-2020,2020-05-09 00:00:00.000
Maule,10-may,453,9,24,70,360,1.0,5.0,10-05-2020,2020-05-10 00:00:00.000
Maule,11-may,466,13,25,79,364,4.0,1.0,11-05-2020,2020-05-11 00:00:00.000
Maule,12-may,478,12,25,80,375,11.0,0.0,12-05-2020,2020-05-12 00:00:00.000
Maule,13-may,497,19,25,78,396,21.0,0.0,13-05-2020,2020-05-13 00:00:00.000
Maule,14-may,531,34,25,103,404,8.0,0.0,14-05-2020,2020-05-14 00:00:00.000
Maule,15-may,552,21,25,123,405,1.0,0.0,15-05-2020,2020-05-15 00:00:00.000
Maule,16-may,563,11,25,133,406,1.0,0.0,16-05-2020,2020-05-16 00:00:00.000
Maule,17-may,585,22,32,147,408,2.0,7.0,17-05-2020,2020-05-17 00:00:00.000
